commit_hash,date,author,file_path,lines_added,lines_deleted,churn,is_bug_fix,commit_message
bafc139,2014-09-03T17:57:51+02:00,Armin Ronacher,flask/sessions.py,1,3,4,1,Added EXPLAIN_TEMPLATE_LOADING to help people debug templates not being loaded.
bafc139,2014-09-03T17:57:51+02:00,Armin Ronacher,flask/templating.py,20,6,26,1,Added EXPLAIN_TEMPLATE_LOADING to help people debug templates not being loaded.
bafc139,2014-09-03T17:57:51+02:00,Armin Ronacher,flask/testsuite/templating.py,42,0,42,1,Added EXPLAIN_TEMPLATE_LOADING to help people debug templates not being loaded.
bafc139,2014-09-03T17:57:51+02:00,Armin Ronacher,flask/testsuite/test_apps/blueprintapp/__init__.py,1,0,1,1,Added EXPLAIN_TEMPLATE_LOADING to help people debug templates not being loaded.
bafc139,2014-09-03T17:57:51+02:00,Armin Ronacher,flask/testsuite/test_apps/blueprintapp/apps/frontend/__init__.py,5,0,5,1,Added EXPLAIN_TEMPLATE_LOADING to help people debug templates not being loaded.
bafc139,2014-09-03T17:57:51+02:00,Armin Ronacher,flask/wrappers.py,1,1,2,1,Added EXPLAIN_TEMPLATE_LOADING to help people debug templates not being loaded.
f17ad95,2014-09-03T15:27:06+02:00,Markus Unterwaditzer,flask/cli.py,2,2,4,1,Fix syntax error on py3
ed49fe3,2014-09-03T14:58:32+02:00,Armin Ronacher,flask/templating.py,0,8,8,0,Removed leftover from the module system.
9eb59b0,2014-09-02T16:20:46+02:00,Armin Ronacher,flask/cli.py,25,4,29,0,Added support for background loading of the application to speed up initial requests in dev mode.
05ad436,2014-08-28T13:35:53-04:00,Aaron Schumacher,flask/sessions.py,1,1,2,0,"typo: ""weather"" -> ""whether"""
b81f720,2014-08-28T16:51:53+02:00,Paulo Bu,flask/testing.py,2,0,2,1,"Fix warnings and code styling in the doc

There was a blank line missing that was generating a warni"
a94e767,2014-08-28T09:35:06+02:00,Armin Ronacher,flask/cli.py,8,0,8,0,AppGroups produce more AppGroups
9641f07,2014-08-28T08:56:58+02:00,Armin Ronacher,flask/cli.py,30,30,60,0,Made FlaskGroup an AppGroup
7183aef,2014-08-27T13:34:10+02:00,Markus Unterwaditzer,flask/helpers.py,2,1,3,0,"Document building protocol-relative URLs

https://github.com/mitsuhiko/werkzeug/pull/528"
7c16054,2014-08-27T01:22:01+02:00,Armin Ronacher,flask/logging.py,20,4,24,0,Updated the logging documentation for recent changes.
817b72d,2014-08-27T01:12:33+02:00,Armin Ronacher,flask/__init__.py,0,1,1,0,Removed deprecated module functionality
817b72d,2014-08-27T01:12:33+02:00,Armin Ronacher,flask/app.py,0,32,32,0,Removed deprecated module functionality
817b72d,2014-08-27T01:12:33+02:00,Armin Ronacher,flask/ctx.py,0,11,11,0,Removed deprecated module functionality
817b72d,2014-08-27T01:12:33+02:00,Armin Ronacher,flask/module.py,0,42,42,0,Removed deprecated module functionality
817b72d,2014-08-27T01:12:33+02:00,Armin Ronacher,flask/templating.py,1,11,12,0,Removed deprecated module functionality
817b72d,2014-08-27T01:12:33+02:00,Armin Ronacher,flask/testsuite/basic.py,0,34,34,0,Removed deprecated module functionality
817b72d,2014-08-27T01:12:33+02:00,Armin Ronacher,flask/testsuite/blueprints.py,1,240,241,0,Removed deprecated module functionality
817b72d,2014-08-27T01:12:33+02:00,Armin Ronacher,flask/testsuite/test_apps/moduleapp/__init__.py,0,7,7,0,Removed deprecated module functionality
817b72d,2014-08-27T01:12:33+02:00,Armin Ronacher,flask/testsuite/test_apps/moduleapp/apps/__init__.py,0,0,0,0,Removed deprecated module functionality
817b72d,2014-08-27T01:12:33+02:00,Armin Ronacher,flask/testsuite/test_apps/moduleapp/apps/admin/__init__.py,0,14,14,0,Removed deprecated module functionality
817b72d,2014-08-27T01:12:33+02:00,Armin Ronacher,flask/testsuite/test_apps/moduleapp/apps/frontend/__init__.py,0,9,9,0,Removed deprecated module functionality
817b72d,2014-08-27T01:12:33+02:00,Armin Ronacher,scripts/testproj/test.py,0,46,46,0,Removed deprecated module functionality
84ad89f,2014-08-27T01:08:19+02:00,Armin Ronacher,flask/app.py,1,12,13,1,"Always log now, even if debug is off."
84ad89f,2014-08-27T01:08:19+02:00,Armin Ronacher,flask/logging.py,36,7,43,1,"Always log now, even if debug is off."
84ad89f,2014-08-27T01:08:19+02:00,Armin Ronacher,flask/testsuite/basic.py,5,1,6,1,"Always log now, even if debug is off."
84ad89f,2014-08-27T01:08:19+02:00,Armin Ronacher,flask/testsuite/blueprints.py,1,0,1,1,"Always log now, even if debug is off."
84ad89f,2014-08-27T01:08:19+02:00,Armin Ronacher,flask/testsuite/helpers.py,2,0,2,1,"Always log now, even if debug is off."
84ad89f,2014-08-27T01:08:19+02:00,Armin Ronacher,flask/testsuite/testing.py,1,0,1,1,"Always log now, even if debug is off."
662b105,2014-08-26T12:07:09+02:00,Armin Ronacher,flask/cli.py,12,1,13,0,Added support for PYTHONSTARTUP to shell command.
9bf3615,2014-08-26T10:29:07+02:00,Armin Ronacher,flask/app.py,0,1,1,0,Removed dead import
9123fa3,2014-08-26T10:14:27+02:00,Armin Ronacher,flask/cli.py,1,1,2,0,Added a missing self
2f60124,2014-08-26T10:09:17+02:00,Armin Ronacher,flask/cli.py,0,3,3,0,Removed ridiculous constructor from AppGroup
d1821b3,2014-08-26T10:03:08+02:00,Armin Ronacher,docs/conf.py,4,2,6,0,Updated intersphinx
20645d9,2014-08-25T22:18:08-07:00,James Brewer,flask/app.py,1,1,2,0,Add missing `of` to documentation.
932f7d7,2014-08-25T16:50:22+02:00,Armin Ronacher,flask/app.py,2,2,4,0,Refactored the scripting interface greatly.
932f7d7,2014-08-25T16:50:22+02:00,Armin Ronacher,flask/cli.py,38,31,69,0,Refactored the scripting interface greatly.
66ef55c,2014-08-25T15:43:27+02:00,Armin Ronacher,flask/cli.py,1,1,2,0,Converted a leftover old-style click callback.
f6d25bb,2014-08-12T23:23:52+02:00,Armin Ronacher,flask/cli.py,2,2,4,0,Switch to newer click (2.0)
f6d25bb,2014-08-12T23:23:52+02:00,Armin Ronacher,setup.py,1,1,2,0,Switch to newer click (2.0)
b49074e,2014-08-11T11:56:55+02:00,Markus Unterwaditzer,flask/helpers.py,4,1,5,1,"Add documentation about url_for's default scheme

Fix #1129"
486c108,2014-07-27T13:21:14+02:00,Daniel Neuhäuser,flask/config.py,4,6,10,0,Base from_json on from_mapping
aa40b17,2014-07-27T13:09:14+02:00,Daniel Neuhäuser,flask/config.py,22,0,22,0,Add Config.from_mapping
aa40b17,2014-07-27T13:09:14+02:00,Daniel Neuhäuser,flask/testsuite/config.py,28,0,28,0,Add Config.from_mapping
eb0c8a6,2014-07-03T18:19:09+05:30,Suraj Patil,examples/blueprintexample/blueprintexample.py,3,0,3,0,"The example does not execute

With the inclusion of the app.run we now are able to execute the progr"
bf37086,2014-06-15T12:42:34+08:00,Shipeng Feng,flask/_compat.py,1,1,2,1,Fixed typo in _compat.py
4541910,2014-06-04T14:47:26+01:00,Jakub Stasiak,flask/sessions.py,26,24,50,0,Get rid of _tag->closure->_tag reference cycle
1f5927e,2014-05-14T09:15:34+05:30,Shalabh Aggarwal,flask/app.py,1,1,2,1,Fixed a small typo with flask.g docstring
937ad10,2014-05-12T02:16:38+02:00,Armin Ronacher,flask/cli.py,1,6,7,0,Simplified app finding for cli
7321a48,2014-05-12T02:16:38+02:00,Armin Ronacher,flask/app.py,2,2,4,0,Simplified click integration a bit
7321a48,2014-05-12T02:16:38+02:00,Armin Ronacher,flask/cli.py,12,26,38,0,Simplified click integration a bit
224367f,2014-05-09T07:48:08-07:00,Miguel Grinberg,flask/__main__.py,1,1,2,1,fixed import for python 3
fa6eded,2014-05-08T22:33:58+02:00,Armin Ronacher,flask/cli.py,16,4,20,1,Fixed the cli system failing syntax errors.
1b77a3f,2014-05-07T22:26:50+02:00,Armin Ronacher,flask/globals.py,20,3,23,1,Made errors for working outside of contexts clearer.
2639a23,2014-05-07T21:51:18+02:00,Armin Ronacher,setup.py,4,0,4,1,Updated setup.py a bit.  This fixes #1018
3569fc2,2014-05-07T21:35:51+02:00,Armin Ronacher,flask/cli.py,108,80,188,0,Greatly refactored click integration and documented it a bit more.
3569fc2,2014-05-07T21:35:51+02:00,Armin Ronacher,setup.py,1,1,2,0,Greatly refactored click integration and documented it a bit more.
44b0aeb,2014-05-07T15:53:19+02:00,Marc Schlaich,flask/cli.py,1,1,2,1,Fixed typo.
81576c2,2014-05-07T13:27:41+02:00,Armin Ronacher,flask/cli.py,115,73,188,0,Further refactored script system to allow more customization for special apps.
ed7b4cc,2014-05-07T11:36:49+02:00,Armin Ronacher,flask/cli.py,31,28,59,0,Refactored loading logic to super properly.
4532e89,2014-05-07T11:34:20+02:00,Armin Ronacher,flask/cli.py,43,17,60,0,Refactored script info to allow more advanced patterns.
d2d8e66,2014-05-02T11:46:04+01:00,Armin Ronacher,examples/flaskr/flaskr.py,8,3,11,1,Fixed flask tests
d2d8e66,2014-05-02T11:46:04+01:00,Armin Ronacher,examples/flaskr/flaskr_tests.py,2,1,3,1,Fixed flask tests
d2d8e66,2014-05-02T11:46:04+01:00,Armin Ronacher,examples/minitwit/minitwit.py,9,3,12,1,Fixed flask tests
d2d8e66,2014-05-02T11:46:04+01:00,Armin Ronacher,examples/minitwit/minitwit_tests.py,2,1,3,1,Fixed flask tests
d2d8e66,2014-05-02T11:46:04+01:00,Armin Ronacher,flask/cli.py,2,2,4,1,Fixed flask tests
e059bf3,2014-05-01T13:44:11+01:00,Armin Ronacher,flask/cli.py,6,6,12,0,Improved support for composable cli
9ab5987,2014-04-29T01:48:31+02:00,Armin Ronacher,examples/blueprintexample/blueprintexample.py,1,5,6,0,Updated the examples to be cli based
9ab5987,2014-04-29T01:48:31+02:00,Armin Ronacher,examples/jqueryexample/jqueryexample.py,0,4,4,0,Updated the examples to be cli based
9ab5987,2014-04-29T01:48:31+02:00,Armin Ronacher,examples/minitwit/minitwit.py,7,12,19,0,Updated the examples to be cli based
9ab5987,2014-04-29T01:48:31+02:00,Armin Ronacher,examples/persona/persona.py,0,4,4,0,Updated the examples to be cli based
a3ad540,2014-04-29T01:03:32+02:00,Armin Ronacher,flask/cli.py,5,0,5,0,Updated documentation once more for new cli.
ed9e458,2014-04-28T11:26:18-04:00,Erik Rose,flask/cli.py,1,1,2,1,Fix a docstring type in cli.py.
a3a5075,2014-04-28T15:18:27+02:00,Armin Ronacher,examples/flaskr/flaskr.py,8,12,20,0,Updated tutorial to the flask script
bacdd07,2014-04-28T15:15:58+02:00,Armin Ronacher,flask/cli.py,2,0,2,1,"Add ""."" to sys.path by default"
ff034e4,2014-04-28T13:54:13+02:00,Armin Ronacher,flask/cli.py,4,2,6,0,Added a missing docstring
3bdb90f,2014-04-28T13:26:23+02:00,Armin Ronacher,flask/__main__.py,1,1,2,0,Added click support to Flask
3bdb90f,2014-04-28T13:26:23+02:00,Armin Ronacher,flask/app.py,44,3,47,0,Added click support to Flask
3bdb90f,2014-04-28T13:26:23+02:00,Armin Ronacher,flask/cli.py,347,0,347,0,Added click support to Flask
3bdb90f,2014-04-28T13:26:23+02:00,Armin Ronacher,flask/run.py,0,247,247,0,Added click support to Flask
0ac492a,2014-04-28T13:26:14+02:00,Armin Ronacher,setup.py,7,4,11,0,Depend on click now
b5e7842,2014-04-26T01:24:07+02:00,Daniel Neuhäuser,docs/conf.py,1,1,2,0,"Link to https version of python docs

To which the http version permanently redirects"
52fa195,2014-04-23T10:46:38-04:00,Carlos E. Garcia,flask/_compat.py,1,1,2,1,few mispelling errors
52fa195,2014-04-23T10:46:38-04:00,Carlos E. Garcia,flask/helpers.py,1,1,2,1,few mispelling errors
e21afed,2014-04-21T15:37:23-07:00,Zak Johnson,flask/run.py,7,7,14,1,Fix typos in docstrings and comments in run.py
1b06c8a,2014-04-21T17:52:04+02:00,Armin Ronacher,flask/__main__.py,15,0,15,0,Added __main__ module
1b06c8a,2014-04-21T17:52:04+02:00,Armin Ronacher,flask/run.py,15,1,16,0,Added __main__ module
e46bca4,2014-04-21T16:39:22+02:00,Armin Ronacher,flask/run.py,16,3,19,0,Added thread flag to flask run
7503bde,2014-04-21T16:34:17+02:00,Armin Ronacher,flask/run.py,220,0,220,0,Added the new flask run module to start the server.
7503bde,2014-04-21T16:34:17+02:00,Armin Ronacher,setup.py,4,0,4,0,Added the new flask run module to start the server.
42c28c3,2014-04-21T15:58:27+02:00,Armin Ronacher,flask/__init__.py,2,2,4,1,Fixed intention in flask init
5935ee4,2014-04-16T17:39:11-04:00,Mihir Singh,flask/testsuite/basic.py,50,0,50,0,Add tests for the `Vary: Cookie` header
671c67a,2014-04-16T17:38:41-04:00,Mihir Singh,flask/sessions.py,40,18,58,0,Append a 'Vary: Cookie' header to the response when the session has been accessed
15d8af5,2014-04-13T22:25:10+02:00,mjfroehlich,flask/app.py,1,1,2,1,Fix minor typo
fbda3f9,2014-04-11T22:40:21+02:00,raimu,flask/json.py,1,1,2,1,fix typo
fbda3f9,2014-04-11T22:40:21+02:00,raimu,flask/wrappers.py,1,1,2,1,fix typo
d4b3d16,2014-04-11T19:59:54+02:00,Armin Ronacher,flask/app.py,12,2,14,0,Better support for namespace packages.
d4b3d16,2014-04-11T19:59:54+02:00,Armin Ronacher,flask/blueprints.py,4,2,6,0,Better support for namespace packages.
d4b3d16,2014-04-11T19:59:54+02:00,Armin Ronacher,flask/helpers.py,19,3,22,0,Better support for namespace packages.
a293b99,2014-04-11T13:31:57+02:00,Armin Ronacher,flask/helpers.py,2,2,4,1,Fixed the last changeset.
9554844,2014-04-11T13:31:17+02:00,Armin Ronacher,flask/helpers.py,30,8,38,0,Added workaround for Python 3.3's frozen loader
54688b2,2014-04-05T11:39:31+02:00,Markus Unterwaditzer,scripts/make-release.py,3,2,5,1,"Fix when release date is not today

Also, some fixes for PyFlakes

Original commit by @dongweiming a"
d4fec14,2014-03-21T17:15:31-04:00,Kenneth Reitz,flask/blueprints.py,11,0,11,1,"Revert ""Revert ""Merge pull request #859 from wvh/register_error_handler""""

This reverts commit 2aa26"
d4fec14,2014-03-21T17:15:31-04:00,Kenneth Reitz,flask/testsuite/blueprints.py,33,0,33,1,"Revert ""Revert ""Merge pull request #859 from wvh/register_error_handler""""

This reverts commit 2aa26"
2aa26ff,2014-03-21T17:12:26-04:00,Kenneth Reitz,flask/blueprints.py,0,11,11,1,"Revert ""Merge pull request #859 from wvh/register_error_handler""

This reverts commit 6347e75deea2ed"
2aa26ff,2014-03-21T17:12:26-04:00,Kenneth Reitz,flask/testsuite/blueprints.py,0,33,33,1,"Revert ""Merge pull request #859 from wvh/register_error_handler""

This reverts commit 6347e75deea2ed"
db12a8f,2014-03-15T14:45:37+01:00,max demian,flask/wrappers.py,6,6,12,0,Update wrappers.py
6974d52,2014-03-15T14:44:27+01:00,max demian,flask/views.py,4,4,8,0,Update views.py
2eef63a,2014-03-15T14:42:21+01:00,max demian,flask/signals.py,2,2,4,0,Update signals.py
f3f7b64,2014-03-15T14:38:19+01:00,max demian,flask/sessions.py,1,1,2,0,"Update sessions.py

missing backticks in docstring"
cb25c42,2014-03-15T14:35:21+01:00,max demian,flask/json.py,1,1,2,0,Update json.py
06857c9,2014-03-13T20:23:43+01:00,Daniel Neuhäuser,flask/config.py,2,0,2,0,Add Config.get_namespace to CHANGES
ba80e1e,2014-03-13T20:22:18+01:00,Daniel Neuhäuser,flask/config.py,2,2,4,1,Fix Python 3 compat issue in Config.get_namespace
dfae267,2014-03-05T15:22:59-08:00,Charles-Axel Dein,flask/app.py,5,3,8,0,"Clarify the after_request argument

Make it a bit clearer that it's an instance of response_class th"
d43bfb2,2014-02-20T19:17:59+01:00,Daniel Neuhäuser,flask/testsuite/__init__.py,3,0,3,1,"Add assertIsInstance to FlaskTestCase on 2.6

This fixes an error in ConfigTestCase.test_custom_conf"
3f8e29b,2014-02-20T19:15:42+01:00,Daniel Neuhäuser,flask/app.py,2,0,2,0,Add Flask.config_class to changelog
19baae3,2014-02-13T10:28:21-05:00,Joe Friedl,docs/conf.py,1,1,2,0,"Update docs copyright date

Happy belated New Year!"
9741129,2014-02-12T23:53:51+01:00,Daniel Neuhäuser,flask/config.py,2,0,2,0,Add Config.from_json to changelog
ddb5f9d,2014-02-09T16:07:56+00:00,Armin Ronacher,flask/testsuite/basic.py,6,6,12,1,Fixed a broken test
fb62238,2014-02-09T13:28:57+00:00,Armin Ronacher,flask/testsuite/helpers.py,1,1,2,0,Use older descriptor to support older werkzeug versions
75f2af7,2014-02-09T13:25:36+00:00,Armin Ronacher,flask/testsuite/basic.py,6,3,9,0,Use a condition variable instead of sleeping
280d865,2014-02-09T13:22:05+00:00,Alexis Svinartchouk,flask/app.py,1,1,2,1,"fix issue #879 and add a test for it

Signed-off-by: Armin Ronacher <armin.ronacher@active-4.com>"
280d865,2014-02-09T13:22:05+00:00,Alexis Svinartchouk,flask/testsuite/basic.py,18,0,18,1,"fix issue #879 and add a test for it

Signed-off-by: Armin Ronacher <armin.ronacher@active-4.com>"
964c4a3,2014-02-09T13:14:15+00:00,Armin Ronacher,flask/testsuite/helpers.py,1,0,1,0,Closed an unclosed file in the tests
001100b,2014-02-09T13:13:31+00:00,Armin Ronacher,flask/testsuite/helpers.py,5,2,7,1,Fixed PyStringIO in tests for 2.x
8cb79fd,2014-02-09T13:06:54+00:00,Armin Ronacher,flask/testsuite/helpers.py,10,0,10,0,Added a test for sending from directories
76e2f9c,2014-02-09T13:01:54+00:00,Armin Ronacher,flask/helpers.py,2,0,2,1,Fixed send_from_directory not rebasing to the root path.  This fixes #921
d094d5b,2014-02-08T22:29:46+00:00,Armin Ronacher,flask/testsuite/helpers.py,3,2,5,1,Fixed warning and broken tests on 3.3
d094d5b,2014-02-08T22:29:46+00:00,Armin Ronacher,flask/testsuite/testing.py,2,2,4,1,Fixed warning and broken tests on 3.3
9074bc4,2014-02-08T22:07:13+00:00,Armin Ronacher,examples/flaskr/flaskr.py,2,1,3,0,Switch away from /tmp for windows users
2506c0b,2014-02-08T17:45:27+00:00,Armin Ronacher,flask/helpers.py,13,8,21,1,Fixed sending etags for file streams with a name.  This fixes #930.
2506c0b,2014-02-08T17:45:27+00:00,Armin Ronacher,flask/testsuite/helpers.py,11,0,11,1,Fixed sending etags for file streams with a name.  This fixes #930.
46c24da,2014-02-08T17:39:26+00:00,Armin Ronacher,flask/app.py,1,0,1,0,Make before_first_request a decorator
ae45aed,2014-02-08T17:36:12+00:00,Armin Ronacher,flask/app.py,0,1,1,0,Removed an unnecessary newline
6de9484,2014-02-08T17:32:54+00:00,Armin Ronacher,flask/testsuite/testing.py,1,1,2,1,Fixed a typo
e7c5877,2014-02-08T17:19:00+00:00,Armin Ronacher,flask/testing.py,2,0,2,1,Fixe a bug in the test client causing url parameters to be removed.  This fixes #968
e7c5877,2014-02-08T17:19:00+00:00,Armin Ronacher,flask/testsuite/testing.py,14,0,14,1,Fixe a bug in the test client causing url parameters to be removed.  This fixes #968
e5bba9d,2014-02-08T17:01:13+00:00,Armin Ronacher,flask/testsuite/helpers.py,9,0,9,0,Added support for custom JSON mimetypes
e5bba9d,2014-02-08T17:01:13+00:00,Armin Ronacher,flask/wrappers.py,16,1,17,0,Added support for custom JSON mimetypes
e78961c,2014-01-26T18:08:02+00:00,Armin Ronacher,flask/ctx.py,1,1,2,1,Fixed a missing import
52e1c38,2014-01-26T17:47:16+00:00,Armin Ronacher,flask/ctx.py,2,2,4,0,Make Python 3 happy
6ec83e1,2014-01-26T17:34:37+00:00,Armin Ronacher,flask/_compat.py,24,0,24,1,Added a workaround for a pypy bug in context managers
6ec83e1,2014-01-26T17:34:37+00:00,Armin Ronacher,flask/ctx.py,7,0,7,1,Added a workaround for a pypy bug in context managers
21aa620,2014-01-24T12:43:23-05:00,Guriec Corbel,flask/debughelpers.py,1,1,2,0,"Remove the extra ""1"""
90a50f8,2014-01-23T15:05:37-05:00,Matt Wright,flask/config.py,34,0,34,0,Add `get_namespace` method on `Config` object for convenient access of namespaced config options.
90a50f8,2014-01-23T15:05:37-05:00,Matt Wright,flask/testsuite/config.py,15,0,15,0,Add `get_namespace` method on `Config` object for convenient access of namespaced config options.
b81b040,2014-01-11T01:13:32+01:00,Tommaso Allevi,examples/persona/persona.py,1,1,2,0,Remove unused import
f0f6545,2014-01-11T01:09:30+01:00,Tommaso Allevi,examples/persona/persona.py,1,1,2,0,"Use json method

Use json method of response.Response"
cf09536,2014-01-06T17:58:54+02:00,skeuomorf,docs/conf.py,1,1,2,0,Added a favicon for the docs
52098e1,2014-01-02T19:21:07+01:00,Daniel Neuhäuser,examples/flaskr/flaskr.py,1,1,2,0,Happy New Year 2014
52098e1,2014-01-02T19:21:07+01:00,Daniel Neuhäuser,examples/flaskr/flaskr_tests.py,1,1,2,0,Happy New Year 2014
52098e1,2014-01-02T19:21:07+01:00,Daniel Neuhäuser,examples/jqueryexample/jqueryexample.py,1,1,2,0,Happy New Year 2014
52098e1,2014-01-02T19:21:07+01:00,Daniel Neuhäuser,examples/minitwit/minitwit.py,1,1,2,0,Happy New Year 2014
52098e1,2014-01-02T19:21:07+01:00,Daniel Neuhäuser,examples/minitwit/minitwit_tests.py,1,1,2,0,Happy New Year 2014
52098e1,2014-01-02T19:21:07+01:00,Daniel Neuhäuser,flask/__init__.py,1,1,2,0,Happy New Year 2014
52098e1,2014-01-02T19:21:07+01:00,Daniel Neuhäuser,flask/_compat.py,1,1,2,0,Happy New Year 2014
52098e1,2014-01-02T19:21:07+01:00,Daniel Neuhäuser,flask/app.py,1,1,2,0,Happy New Year 2014
52098e1,2014-01-02T19:21:07+01:00,Daniel Neuhäuser,flask/blueprints.py,1,1,2,0,Happy New Year 2014
52098e1,2014-01-02T19:21:07+01:00,Daniel Neuhäuser,flask/config.py,1,1,2,0,Happy New Year 2014
